17:10:42.629 [background-preinit] INFO  o.h.v.i.util.Version - [<clinit>,21] - HV000001: Hibernate Validator 6.2.0.Final
17:10:43.395 [main] INFO  c.a.n.c.c.i.LocalConfigInfoProcessor - [<clinit>,67] - LOCAL_SNAPSHOT_PATH:C:\Users\lujiaxin\nacos\config
17:10:43.399 [main] INFO  c.a.n.c.r.client - [lambda$createClient$0,77] - [RpcClientFactory] create a new rpc client of 695f0ab2-d575-4dd8-809e-2574bb17b2e0_config-0
17:10:43.459 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 39 ms to scan 1 urls, producing 3 keys and 6 values 
17:10:43.496 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 18 ms to scan 1 urls, producing 4 keys and 9 values 
17:10:43.510 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 12 ms to scan 1 urls, producing 3 keys and 10 values 
17:10:43.662 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 149 ms to scan 174 urls, producing 0 keys and 0 values 
17:10:43.673 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 10 ms to scan 1 urls, producing 1 keys and 5 values 
17:10:43.684 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 9 ms to scan 1 urls, producing 1 keys and 7 values 
17:10:43.696 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 8 ms to scan 1 urls, producing 2 keys and 8 values 
17:10:43.833 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 136 ms to scan 174 urls, producing 0 keys and 0 values 
17:10:43.836 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [695f0ab2-d575-4dd8-809e-2574bb17b2e0_config-0]RpcClient init label, labels={module=config, Vipserver-Tag=null, source=sdk, Amory-Tag=null, Location-Tag=null, taskId=0, AppName=unknown}
17:10:43.836 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [695f0ab2-d575-4dd8-809e-2574bb17b2e0_config-0]Register server push request handler:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$$Lambda$329/726212590
17:10:43.837 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [695f0ab2-d575-4dd8-809e-2574bb17b2e0_config-0]Register server push request handler:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$$Lambda$330/1058822905
17:10:43.837 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [695f0ab2-d575-4dd8-809e-2574bb17b2e0_config-0]Registry connection listener to current client:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$1
17:10:43.838 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [695f0ab2-d575-4dd8-809e-2574bb17b2e0_config-0]RpcClient init, ServerListFactory =com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$2
17:10:43.844 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [695f0ab2-d575-4dd8-809e-2574bb17b2e0_config-0] Try to connect to server on start up, server: {serverIp='127.0.0.1', server main port=8848}
