21:07:23.162 [background-preinit] INFO  o.h.v.i.util.Version - [<clinit>,21] - HV000001: Hibernate Validator 6.2.3.Final
21:07:24.679 [main] INFO  c.a.n.c.c.i.LocalConfigInfoProcessor - [<clinit>,67] - LOCAL_SNAPSHOT_PATH:C:\Users\lujiaxin\nacos\config
21:07:24.693 [main] INFO  c.a.n.c.r.client - [lambda$createClient$0,77] - [RpcClientFactory] create a new rpc client of 81e42757-6ce8-413b-9c8a-5f8683850853_config-0
21:07:24.825 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 74 ms to scan 1 urls, producing 3 keys and 6 values 
21:07:24.857 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 12 ms to scan 1 urls, producing 4 keys and 9 values 
21:07:24.887 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 16 ms to scan 1 urls, producing 3 keys and 10 values 
21:07:25.193 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 299 ms to scan 173 urls, producing 0 keys and 0 values 
21:07:25.220 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 26 ms to scan 1 urls, producing 1 keys and 5 values 
21:07:25.250 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 23 ms to scan 1 urls, producing 1 keys and 7 values 
21:07:25.272 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 17 ms to scan 1 urls, producing 2 keys and 8 values 
21:07:25.504 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 219 ms to scan 173 urls, producing 0 keys and 0 values 
21:07:25.512 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [81e42757-6ce8-413b-9c8a-5f8683850853_config-0]RpcClient init label, labels={module=config, Vipserver-Tag=null, source=sdk, Amory-Tag=null, Location-Tag=null, taskId=0, AppName=unknown}
21:07:25.512 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [81e42757-6ce8-413b-9c8a-5f8683850853_config-0]Register server push request handler:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$$Lambda$330/466032056
21:07:25.513 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [81e42757-6ce8-413b-9c8a-5f8683850853_config-0]Register server push request handler:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$$Lambda$331/690822257
